No,Valid,Message,Issue-url,Tag,Category
87,False,swizzle accessors shaderassembly examplevfmulswizzle generated wrong spirv, , ,None
88,False,efficient modifies instruction original space trampoline kernel, , ,None
89,False,start process since, , ,None
90,False,missing kernel, , ,None
91,False,kernel traceback stack, , ,None
92,False,scenetctl refactoring, , ,None
93,False,texture, , ,None
94,False,shader implement, , ,None
95,False,include update, , ,None
96,False,dynarmic external update, , ,None
97,False,config custom settingrender enable setting, , ,None
98,False,original kernel trampoline, , ,None
99,False,module maidump regression, , ,None
100,False,state merge function thread kernel, , ,None
101,False,selector custom buttonsetting count screen start controller disable dialog, , ,None
102,False,format swizzle first shader vdual decide, , ,None
103,False,shader vmovccherry commit bcdedeaadfddccb picked, , ,None
104,False,vtstmsk shader basic implementation, , ,None
105,False,shader support, , ,None
106,False,template shader, , ,None
107,False,shader normalize eliminate, , ,None
108,False,cycling shader correct, , ,None
109,False,smallinterface small refactor pressmoment screen information positiontitle withoutgeneral applymerge setting button applyclose setting buttonsetting control toogle disable dialogmissing background system default, , ,None
110,False,interface original eboot detectbetter, , ,None
111,False,module cubed texture swizzled, , ,None
112,False,fragment shaders early nativecolor disable shader, , ,None
113,False,eliminate array memory shader fetching, , ,None
114,False,renderer format colorrequest, , ,None
115,False,polish kernel trampoline injection, , ,None
116,False,merge kernel function state, , ,None
117,False,kerenl trampoline implement injectionkernel place debugging helper, , ,None
118,False,setting disable config dialog optioninterfacesceaudiodecuser module, , ,None
119,False,toggle state change controllerconfounding, , ,None
120,False,kernel regression, , ,None
121,False,module scegxm, , ,None
122,False,fallback unicorn, , ,None
123,False,context cleaner, , ,None
124,False,sceavplayer check, , ,None
125,False,common logic function thread kernel factor, , ,None
126,False,calling guest function redesign kernel, , ,None
127,False,protocol kernel, , ,None
128,False,dynarmic external update, , ,None
129,False,dialog settingheight, , ,None
130,False,trophy unlock notif dialog multipleorder trophy double unlock, , ,None
131,False,valid check memory address callback accessing, , ,None
132,False,optimization enable option disable, , ,None
133,False,smalltitle search correctconfig video playing globalimprove trophy position, , ,None
134,False,kernel thread deleting, , ,None
135,False,dynarmic external update, , ,None
136,False,context fiber stack thread kernel properly, , ,None
137,False,signal simpify thread remove kernel, , ,None
138,False,number always bigger better, , ,None
139,False,exception handle, , ,None
140,False,processor different supportexclusive support monitor kernel number, , ,None
141,False,kernel using exclusive initialisation, , ,None
142,False,encoding, , ,None
143,False,robust optimised scegxm allocation module, , ,None
144,False,bitmap, , ,None
145,False,wrong normally scegxm precompute texture module bindedrandom persona texture golden funny, , ,None
146,False,reserving needed scegxm memory allow module, , ,None
147,False,notification implement scegxm generate command module execute, , ,None
148,False,buffer implement scegxm function deferred module, , ,None
149,False,state scegxm client remodel module saveabletrack prevent malicious order memory reducing command spamming abilitysynchronization logic ability clientimmediate change deferred synchronize required, , ,None
150,False,provided scegxm remodel space moduleimmediate separate stepping command placeintentionally malliciously separate leading operator memory command allocate usingstuff changecertain process extra pointer scary allow memory command change result executedepend provided guest buffer allocated mempool command using build mspace graphic, , ,None
151,False,deferred initial, , ,None
152,False,memory, , ,None
153,False,kernel fiber check correct, , ,None
154,False,kernel inside, , ,None
155,False,clean dialog settingvariable global custom using configbackend value, , ,None
156,False,empty another, , ,None
157,False,order priority default correct kernel queue, , ,None
158,False,dynarmic, , ,None
159,False,empty, , ,None
160,False,backend support customcustom supportconfig inside custom, , ,None
161,False,template retail folderresogun retail using, , ,None
162,False,kernel scefiber reimplement, , ,None
163,False,height width texture divisible, , ,None
164,False,height revert texture width divisiblereverts commit, , ,None
165,False,renderer support, , ,None
166,False,height width texture divisible, , ,None
167,False,vaddr codeengine debugging return invalid, , ,None
168,False,kernel semaphore, , ,None
169,False,renderer format color, , ,None
170,False,shader translator handling, , ,None
171,False,divide request value colorwrong color, , ,None
172,False,decoder memleak shadowed variable, , ,None
173,False,false compressed decompressing, , ,None
174,False,kernel dumping, , ,None
175,False,fragment coord available getting input shader, , ,None
176,False,videodec function implement, , ,None
177,False,copied kernel align, , ,None
178,False,kernel check, , ,None
179,False,unknown fieldscegxmprogram unknown field, , ,None
180,False,warning dialogimprove, , ,None
181,False,module crash scecommondialogrunning status crashcatherine crash, , ,Risky_resource_management
182,False,fiber function description, , ,None
183,False,context function description, , ,None
184,False,startthread copying stack correct kernel, , ,None
185,False,kernel statekernel objectstorefunction module support librarymodulevitak renameargument unneccesary removekernel cmake module folderify, , ,None
186,False,boost external update, , ,None
187,False,kernel local thread memory, , ,None
188,False,float casting reinterpret missing shader, , ,None
189,False,small refactor, , ,None
190,False,crash scengs, , ,Risky_resource_management
191,False,merge library vitak disasmgroup implementation folder, , ,None
192,False,kernel check, , ,None
193,False,project cmake group external, , ,None
194,False,backend dialog settingbackend refactorconfig current backend, , ,None
195,False,debugging extraction helper, , ,None
196,False,handling refactor exiting thread kernel, , ,None
197,False,dynarmic float, , ,None
198,False,dynarmic external update, , ,None
199,False,callback dynarmic implement exclusivewrite, , ,None
200,False,dynarmic exclusive steppingkernel refactor cpudepinjectconfig option, , ,None
201,False,license install dialoglicense contextinterface config custom using, , ,None
202,False,release workflow, , ,None
203,False,trophy window unlockedtrophy cancel collection, , ,None
204,False,nan, , ,None
205,False,kernel assert useless remove, , ,None
206,False,kernel check incorrect, , ,None
207,False,kernel msgpipe implement, , ,None
208,False,architecture dynarmic, , ,None
209,False,warning codeql necessary checkout longer, , ,None
210,False,context switch unicorn, , ,None
211,False,kernel, , ,None
212,False,kernel, , ,None
213,False,thread reworkabstractionintuitive thread executionweird eliminate unintuitive function thread callbackcontrol return instructioncontext accuratecorrectly register float implementdynarmic basic implementation, , ,None
214,False,submodules external update, , ,None
215,False,scale refactorkernel custom dialog setting, , ,None
216,False,improve, , ,None
217,False,class block, , ,None
218,False,missing kernel template, , ,None
219,False,kernel threaddataqueue, , ,None
220,False,kernel syncprimitive remove, , ,None
221,False,kernel event, , ,None
222,False,kernel signal condvar, , ,None
223,False,kernel priority instead queue, , ,None
224,False,utils swizzling handle fpconstant inside constant swizzle shader, , ,None
225,False,utils loading support fpconstant shader, , ,None
226,False,display better support, , ,None
227,False,format texture handlestencil depth format supportsupportauthored zangetsu dante, , ,None
228,False,fragment handle sided rendering program, , ,None
229,False,module implement scegxm, , ,None
230,False,compiler warning shader, , ,None
231,False,compiler warning module scegxm, , ,None
232,False,small refactoring, , ,None
233,False,stack getthreadinfo thread, , ,None
234,False,instead error crash conventional, , ,Risky_resource_management
235,False,current thread properly update, , ,None
236,False,safety thread, , ,None
237,False,stepping touch faster thread resuming waiting properly, , ,None
238,False,debugger, , ,None
239,False,breakpoint thread, , ,None
240,False,infinite kernel event, , ,None
241,False,toggle config gdbstub, , ,None
242,False,world breakpoint, , ,None
243,False,thread, , ,None
244,False,fragment front handle, , ,None
245,False,build optionalstill standard lower, , ,None
246,False,module virtual implement sceime, , ,None
247,False,smalllicense check crashnonpdrm install crashstring dialoglicense install, , ,None
248,False,implement module sceapputillicense install, , ,None
249,False,implement module sceapputil, , ,None
250,False,added documentation source folder, , ,None
251,False,build doxygen added directory, , ,None
252,False,added doxyfile, , ,None
253,False,shown location screenshot changed, , ,None
254,False,funtions module kernelrelate module, , ,None
255,False,weekday, , ,None
256,False,enable retail versionretail using, , ,None
257,False,information, , ,None
258,False,sheduler sound, , ,None
259,False,field scegxmprogramtexunitremaining sampled active simultaneously texunitsampler queryarray point sampler shader programbitmask queried contains within precision sampler specifically differentfirstremaining query gather shadow seemingly texture related, , ,None
260,False,split, , ,None
261,False,module video sceavplayercompileauthored zangetsu dante, , ,None
262,False,function module, , ,None
263,False,config custom dialog setting, , ,None
264,False,improve texture, , ,None
265,False,awareness window support, , ,None
266,False,programmatic audio controlsoftware allow volume adjust implementingchang audio requestedtypedef removeunexpected added behavior, , ,None
267,False,allowed destination unified shader maximummaximum since, , ,None
268,False,structure kernel update, , ,None
269,False,unified double correct register shader, , ,None
270,False,switch, , ,None
271,False,common, , ,None
272,False,module implement scengs, , ,None
273,False,select choice visual removelonger, , ,None
274,False,trophy collection, , ,None
275,False,mention removelonger supported, , ,None
276,False,module implement scengs, , ,None
277,False,kernel callback, , ,None
278,False,noticeminuterefactor noticeymonth, , ,None
279,False,small refactorcontentreset change refactor improveupdate usingrefactor deletefilter, , ,None
280,False,module sceavplayerdrive video playing, , ,None
281,False,selector filter region, , ,None
282,False,format, , ,None
283,False,scemotion moduleorientation change alone pinball, , ,None
284,False,compiler clang ubuntu default, , ,None
285,False,warning scegxm texture remove module unnecessary, , ,None
286,False,register shader expand, , ,None
287,False,player audio crash buffer, , ,Risky_resource_management
288,False,module implement scengs, , ,None
289,False,corruption reserved usage memory reducesupplied master parameter voice definition module, , ,None
290,False,module implement scengs, , ,None
291,False,matrix extent volumeright actually channel contributedright sourcechannel voice playing danganronpa, , ,None
292,False,module implement scengs, , ,None
293,False,patch failure remove, , ,None
294,False,error enough atrac providing sample decoding, , ,None
295,False,point floating mixing, , ,None
296,False,scheduler continue audio, , ,None
297,False,resume implement scengs pause module, , ,None
298,False,scheduler handle inside deque callback, , ,None
299,False,ineffective tempo audio mixing, , ,None
300,False,state transition function player handler audio, , ,None
301,False,audio startingaudio hatsune playing, , ,None
302,False,codec state decodingperfect, , ,None
303,False,implement callbackmodule implement scengscallback voice specify definition storage parameter module multipleatrac module implement callbackatrac voice simplerenew decoder state atrac config changecomplex allow voice definition stubbing, , ,None
304,False,renderer format color, , ,None
305,False,pointcoord shader implementshader crash, , ,Risky_resource_management
306,False,common trophy dialog support, , ,None
307,False,boost window install, , ,None
308,False,linear renderer strided uploading mipmap texturecrash, , ,None
309,False,frame flashing sceavplayer video module, , ,None
310,False,small, , ,None
311,False,vitak, , ,None
312,False,libkernel event implement threadmgr moduleauthored zangetsu dante, , ,None
313,False,renderer decode implement textureauthored zangetsu dante, , ,None
314,False,possible renderer opengl, , ,None
315,False,renderer implement, , ,None
316,False,renderer setting choice backend config, , ,None
317,False,small dialog settingconfig, , ,None
318,False,indicator, , ,None
319,False,reworks module sceappmgr split, , ,None
320,False,execv, , ,None
321,False,module refactor sceappmgrauthored zangetsu dante, , ,None
322,False,title renderer exist using folder, , ,None
323,False,download button package, , ,None
324,False,module scegxm, , ,None
325,False,refactorrefactorinterface content install, , ,None
326,False,platform insensitive search disable option, , ,None
327,False,caching, , ,None
328,False,shader, , ,None
329,False,compiler warning vitak refactor, , ,None
330,False,missing mutex check precomputed, , ,None
331,False,untype format implement attribute, , ,None
332,False,renderer implement, , ,None
333,False,clean module avplayer unused, , ,None
334,False,allocation stack, , ,None
335,False,module, , ,None
336,False,kernel reimplement, , ,None
337,False,kernel instance, , ,None
338,False,getter setter, , ,None
339,False,kernel module defined, , ,None
340,False,class, , ,None
341,True,mergemerge requestsymbol handle implement instancing stripped shader,https://api.github.com/repos/Vita3K/Vita3K/issues/1158, ,None
342,False,conversion support withoutsuported conversion check appropriate, , ,None
343,False,safetime, , ,None
344,False,unexpected random misprint stucks scecommondialog module, , ,None
345,False,delete extra device uppercase, , ,None
346,False,shader symbol handle stripped, , ,None
347,False,instancing implement handle, , ,None
348,False,scenptrophy trophy implement complete module, , ,None
349,False,refactor, , ,None
350,False,interface archive, , ,None
351,False,local proper thread storage initialisation kernel, , ,None
352,False,stack module scelibkernel pointer, , ,None
353,False,boost cmake improved search, , ,None
354,False,kernel first clearunvalid memory, , ,None
355,False,trace operation disable logging enable, , ,None
356,False,error descriptor instead conventional crash invalid, , ,Risky_resource_management
357,False,nan, , ,None
358,False,small, , ,None
359,False,implement, , ,None
360,False,lodmin module implement lodbiasgltexparameter texture, , ,None
361,False,switch module scefiber implement, , ,None
362,False,renderer state resync viewport change, , ,None
363,False,feature remove shader handwritten compability, , ,None
364,False,multiply shader enable viewportweird working viewport issue hardware disabled, , ,None
365,False,right renderer translator vertex location supply attribute function shader, , ,None
366,False,location attribute decorator input shaderaligned linear variable float, , ,None
367,False,viewport enabled default, , ,None
368,False,renderer setting viewport disable enable params, , ,None
369,False,event sceavplayer implement function callback module, , ,None
370,False,optimization attempt texture borkedplacement bracket attempt nearest round widthauthored karokidii, , ,None
371,False,submodules minor change updatecmake compilation avoid nominmax globally issue windowmissing includefunction replaced removeenums external better updateexternal updateelfio external updateexternal updaterelease external update googletestimgui external updateexternal updateminiz external updatepugixml external updatespdlog external updateexternal updateexternal updateswitch external vitasdk toolchainxxhash external integration refactor, , ,None
372,False,gmtime localtime vitak thread, , ,None
373,False,setting video disable dialog option, , ,None
374,False,renderer format color, , ,None
375,False,module implement scegxm, , ,None
376,False,check error scedisplay value module, , ,None
377,False,instanceid implement vertexid shader built, , ,None
378,False,minor check error scegxm, , ,None
379,False,scenptrophy partial implementation, , ,None
380,False,module implement scegxm, , ,None
381,False,structure kernel update, , ,None
382,False,initialise background surface scegxm color texture module, , ,None
383,False,source shader wrong translator, , ,None
384,False,shader buffer offset correctshaders missing analysing collected multiple, , ,None
385,False,shader number source correctpredicate translation, , ,None
386,False,shader predicate correct instructionseems custom, , ,None
387,False,shader write correct, , ,None
388,False,translator integer support detecting shader, , ,None
389,False,shader implement, , ,None
390,False,append cmake necessary, , ,None
391,False,checking sceatrac implement error, , ,None
392,False,module latest header, , ,None
393,False,checkbox presence discord, , ,None
394,False,renderer format color, , ,None
395,False,clock setting, , ,None
396,False,language support, , ,None
397,False,reading vector modulemgr, , ,None
398,False,region level correct, , ,None
399,False,module implemented, , ,None
400,False,building prevent discord, , ,None
401,False,improve format, , ,None
402,False,failed error sense crash popup, , ,Risky_resource_management
403,False,cache vertex program, , ,None
404,False,implement modulemgr, , ,None
405,False,processmgr implement, , ,None
406,False,scemodulemgr, , ,None
407,False,function, , ,None
408,False,scesblrng implement, , ,None
409,False,processmgr implement, , ,None
410,False,function thread implement, , ,None
411,False,inside scertcuser scertc function kernel module, , ,None
412,False,interface kernel driverenable option dialog setting, , ,None
413,False,nan, , ,None
414,False,import loaded patch module later, , ,None
415,False,attempt, , ,None
416,False,attempt, , ,None
417,False,vitak grammar error, , ,None
418,False,generator sccache ninja, , ,None
419,False,language system inside setting, , ,None
420,False,setting state startup config found crash, , ,None
421,False,start crash first, , ,None
422,False,improve russian japanese chinese, , ,None
423,False,scesysmem module align memoryauthored frangarcj, , ,None
424,False,component shader translator, , ,None
425,False,sceaudiodec support, , ,None
426,False,dialog welcome firstcontext glitchversion, , ,None
427,False,management, , ,None
428,False,scetouch common scectrl polling disable running dialog, , ,None
429,False,scesysmem module check, , ,None
430,False,mistake trophy small collectionfunction rename theme, , ,None
431,False,general refactorasked better, , ,None
432,False,scelibkernel, , ,None
433,False,window screenshots update, , ,None
434,False,check starting already thread kernel running, , ,None
435,True,mergemerge requestmodifier shader implement,https://api.github.com/repos/Vita3K/Vita3K/issues/1081,shaders,None
436,False,constant shader lookup correctregression clear, , ,None
437,False,current rotate giving repeat instead shader writedisasm wrong, , ,None
438,False,source behaviour repeat correct shader offsetrepeat source internal ignoresource otherwise affected repeat offset, , ,None
439,False,repeat shader multiplier, , ,None
440,False,module scelibkernel implemented, , ,None
441,False,shader modification translator withoutprobably avoid extension modification using bitfieldextract unpack since, , ,None
442,False,predicate shader analyzer, , ,None
443,False,macos latest environment, , ,None
444,False,external ffmpeg xcode, , ,None
445,False,multiply shader condition translator, , ,None
446,False,shader utility, , ,None
447,False,shader, , ,None
448,False,swizzle format texture update, , ,None
449,False,shader opcode, , ,None
450,False,shader, , ,None
451,False,function check error scegxm, , ,None
452,False,binding controller scectrl, , ,None
453,False,keyboard button scectrl, , ,None
454,False,function suffix scectrl, , ,None
455,False,renderer, , ,None
456,False,scedbg basic implementation, , ,None
457,False,blending improve renderer translationauthored zangetsu dante, , ,None
458,False,indicies beginscene, , ,None
459,False,shader, , ,None
460,False,savedata logic dialog scecommondialog, , ,None
461,False,configuration config renderer texture, , ,None
462,False,compressed format identify block texture helper, , ,None
463,False,renderer, , ,None
464,False,selector arrow scroll, , ,None
465,False,format scegxm constant texture missing, , ,None
466,False,inside folder support, , ,None
467,False,paletted previous scegxm restore value texture, , ,None
468,False,dirname error, , ,None
469,False,implement scegxm, , ,None
470,False,unicorn check create error, , ,None
471,False,struct scegxm, , ,None
472,False,method, , ,None
473,False,module latest header, , ,None
474,False,update check error scegxm, , ,None
475,False,index semantic improper scegxm, , ,None
476,False,renderer paletted format image, , ,None
477,False,renderer pipeline ignore texture pallete, , ,None
478,False,screen space convert shader positionviewport screen vertex position, , ,None
479,False,implement scegxm, , ,None
480,False,shader styleauthored scribam, , ,None
481,False,shader correct, , ,None
482,False,check uniform buffer input shader, , ,None
483,False,repeat shader offset, , ,None
484,False,check setuniformdataf uniform buffer scegxm default remove, , ,None
485,False,shader comment, , ,None
486,False,disasm shader, , ,None
487,False,shader duplicate remove, , ,None
488,False,immediate shader logging, , ,None
489,False,macos rpathrpath changed according specified bundle, , ,None
490,False,scegxmprogramis implement scegxm function missing, , ,None
491,False,check scefiber error, , ,None
492,False,linear renderer conversion texture tiled, , ,None
493,False,repeat shader implement, , ,None
494,False,swizzle shader disasmshifted adding shift already register number, , ,None
495,False,shift consider disasm negative shader, , ,None
496,False,repeat shader, , ,None
497,False,valid check scelibkernel thread, , ,None
498,False,check value scegxm, , ,None
499,False,count scegxm value texture restrict, , ,None
