No,Valid,Message,Issue-url,Tag,Category
108,False,aecce mergedevelop layerstyles merge, , ,None
109,False,mergerelease layerstyles branch merge, , ,None
110,True,close layerstyles,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/113, ,None
111,False,added trycatch symbol, , ,None
112,False,mergelayerstyles master branch release mergeconflictcontent rename resourcecontent rename sketchcontent rename sketchcontent rename sketchcontent rename sketchcontent rename sketchcontent rename sketchcontent rename sketchcontent rename sketchcontent rename sketchpackage, , ,None
113,False,appcast copied, , ,None
114,False,sparkle update, , ,None
115,False,rocket release publish, , ,None
116,False,added always window fixed, , ,None
117,False,release, , ,None
118,False,sparkle update, , ,None
119,False,rocket release publish, , ,None
120,False,check style layer fixed, , ,None
121,False,appcast copied, , ,None
122,False,sparkle update, , ,None
123,False,rocket release publish, , ,None
124,False,check adicional symbol, , ,None
125,False,disabled instead hiding button, , ,None
126,False,released, , ,None
127,False,sparkle update, , ,None
128,False,rocket release publish, , ,None
129,False,start develop updated, , ,None
130,False,mergedevelop master branch mergeconflictcontent rename resourcecontent rename resourcecontent rename sketchcontent rename sketchcontent rename sketchcontent rename sketchcontent rename sketchcontent rename sketchcontent rename sketchcontent rename sketch, , ,None
131,False,appcast copied, , ,None
132,False,sparkle update, , ,None
133,False,rocket release publish, , ,None
134,False,mergehotfix startfromissue branch merge, , ,None
135,True,start,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/120, ,None
136,False,added style layer, , ,None
137,False,mergedevelop master branch merge, , ,None
138,False,appcast copied, , ,None
139,False,sparkle update, , ,None
140,False,rocket release publish, , ,None
141,False,mergedevelop branch merge, , ,None
142,False,white fixed screen issue close, , ,None
143,False,mergedevelop master branch merge, , ,None
144,False,appcast copied, , ,None
145,False,sparkle update, , ,None
146,False,rocket release publish, , ,None
147,False,reverting, , ,None
148,False,rocket release publish, , ,None
149,False,appcast copied, , ,None
150,False,upgrade, , ,None
151,False,mergedevelop branch merge, , ,None
152,False,separated, , ,None
153,False,mergedevelop master branch merge, , ,None
154,False,appcast copied, , ,None
155,False,sparkle update, , ,None
156,False,rocket release publish, , ,None
157,False,mergedevelop branch merge, , ,None
158,False,alphabet issue fixed, , ,None
159,True,reverse added close alpha keyword,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/97,feature-request,None
160,False,added parampoint param, , ,None
161,False,aebdf bdecee mergedevelop version branch feature merge check, , ,None
162,False,added version checking, , ,None
163,False,finished version checkingclose, , ,None
164,False,mergedevelop feature branch merge, , ,None
165,False,setting styled, , ,None
166,False,change window, , ,None
167,False,finished replace, , ,None
168,False,finished rename screen layer, , ,None
169,False,implementation design, , ,None
170,False,initial, , ,None
171,False,mergedevelop master branch merge, , ,None
172,False,cname delete, , ,None
173,False,mergedevelop feature branch merge, , ,None
174,False,mergedevelop master branch merge, , ,None
175,False,mergerenameit master branch feature merge, , ,None
176,False,cname, , ,None
177,False,deleted cname, , ,None
178,False,ignored cname, , ,None
179,False,cname, , ,None
180,False,cname delete, , ,None
181,False,create cname, , ,None
182,False,bcecc mergehotfix branch merge, , ,None
183,False,bcecc mergehotfix develop branch merge, , ,None
184,False,added instruction sketch, , ,None
185,False,appcast copied, , ,None
186,False,sparkle update, , ,None
187,False,rocket release publish, , ,None
188,False,nan, , ,None
189,True,mergealienresident request patch merge,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/91, ,None
190,False,changed title, , ,None
191,False,appcast copied, , ,None
192,False,sparkle update, , ,None
193,False,rocket release publish, , ,None
194,False,added superproperties, , ,None
195,False,appcast copied, , ,None
196,False,sparkle update, , ,None
197,False,rocket release publish, , ,None
198,False,preview, , ,None
199,False,appcast copied, , ,None
200,False,sparkle update, , ,None
201,False,rocket release publish, , ,None
202,False,upgraded setting sketch, , ,None
203,False,appcast copied, , ,None
204,False,sparkle update, , ,None
205,False,rocket release publish, , ,None
206,False,webview upgrading, , ,None
207,False,plublishing locking, , ,None
208,False,updated sketch, , ,None
209,False,appcast copied, , ,None
210,False,sparkle update, , ,None
211,False,rocket release publish, , ,None
212,False,slowly upgrading latest, , ,None
213,False,small, , ,None
214,False,nan, , ,None
215,False,appcast copied, , ,None
216,False,sparkle update, , ,None
217,False,rocket release publish, , ,None
218,False,trying, , ,None
219,False,rocket release publish, , ,None
220,False,rocket release publish, , ,None
221,False,nan, , ,None
222,False,rocket release publish, , ,None
223,False,appcast copied, , ,None
224,False,sparkle update, , ,None
225,False,rocket release publish, , ,None
226,False,patch reverting, , ,None
227,False,appcast copied, , ,None
228,False,sparkle update, , ,None
229,False,rocket release publish, , ,None
230,False,appcast copied, , ,None
231,False,appcast copied, , ,None
232,False,sparkle update, , ,None
233,False,rocket release publish, , ,None
234,False,revertedreverts commit, , ,None
235,False,rocket release publish, , ,None
236,True,slash,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/72, ,None
237,False,nan, , ,None
238,False,appcast copied, , ,None
239,False,sparkle update, , ,None
240,False,rocket release publish, , ,None
241,False,issue fixed, , ,None
242,False,appcast copied, , ,None
243,False,sparkle update, , ,None
244,False,rocket release publish, , ,None
245,False,trying issue, , ,None
246,False,documentation updated artboard, , ,None
247,False,appcast copied, , ,None
248,False,sparkle update, , ,None
249,False,rocket release publish, , ,None
250,False,cleanup, , ,None
251,True,close replace entire,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/64, ,None
252,False,initial replace, , ,None
253,False,appcast copied, , ,None
254,False,sparkle update, , ,None
255,False,rocket release publish, , ,None
256,False,small style, , ,None
257,False,appcast copied, , ,None
258,False,sparkle update, , ,None
259,False,rocket release publish, , ,None
260,False,small, , ,None
261,False,appcast copied, , ,None
262,False,sparkle update, , ,None
263,False,rocket release publish, , ,None
264,False,quick artboardfinish, , ,None
265,False,cleanup history, , ,None
266,False,finished history, , ,None
267,False,quick, , ,None
268,False,limit history, , ,None
269,False,clean history, , ,None
270,False,replace title, , ,None
271,False,initial history, , ,None
272,False,appcast copied, , ,None
273,False,sparkle update, , ,None
274,False,rocket release publish, , ,None
275,False,added identifier maifest, , ,None
276,False,appcast copied, , ,None
277,False,sparkle update, , ,None
278,False,rocket release publish, , ,None
279,False,mixpanel, , ,None
280,False,appcast copied, , ,None
281,False,documentation, , ,None
282,False,documentation updated, , ,None
283,False,appcast update, , ,None
284,False,current updated image layer, , ,None
285,False,release, , ,None
286,False,sparkle update, , ,None
287,False,rocket release publish, , ,None
288,False,quick, , ,None
289,False,nan, , ,None
290,True,mergerequest feature mergefeature,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/59, ,None
291,False,appcast, , ,None
292,False,release, , ,None
293,False,sparkle update, , ,None
294,False,rocket release publish, , ,None
295,False,build, , ,None
296,False,layername, , ,None
297,False,added keyup parent fixed, , ,None
298,True,fdbefd mergerequest artboard mergeartboard,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/57, ,None
299,False,nan, , ,None
300,False,sparkle update, , ,None
301,False,rocket release publish, , ,None
302,False,artboard, , ,None
303,False,sparkle update, , ,None
304,False,rocket release publish, , ,None
305,False,space issue, , ,None
306,False,space issue, , ,None
307,False,sparkle update, , ,None
308,False,rocket release publish, , ,None
309,False,nan, , ,None
310,False,nan, , ,None
311,False,ignoring stuff, , ,None
312,False,tweak, , ,None
313,False,runner patch sketch, , ,None
314,False,symlink, , ,None
315,False,symlink, , ,None
316,False,nan, , ,None
317,False,appcast, , ,None
318,False,appcast update, , ,None
319,False,appcast, , ,None
320,True,mergerequest feature mergefeature,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/56, ,None
321,False,publish, , ,None
322,False,sparkle update, , ,None
323,False,rocket release publish, , ,None
324,False,nan, , ,None
325,False,sparkle update, , ,None
326,False,rocket release publish, , ,None
327,False,replace fixed, , ,None
328,False,sparkle update, , ,None
329,False,rocket release publish, , ,None
330,False,upgraded, , ,None
331,True,mergerequest feature mergefeature,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/52, ,None
332,False,updated, , ,None
333,False,added, , ,None
334,False,change description, , ,None
335,False,change small, , ,None
336,False,fixed rename issue artboard symbol, , ,None
337,False,image, , ,None
338,False,cahnges, , ,None
339,False,change social image, , ,None
340,True,mergerequest mergechange,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/48, ,None
341,False,change, , ,None
342,True,mergerequest merge,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/36, ,None
343,False,optimization, , ,None
344,False,appcast update, , ,None
345,False,nan, , ,None
346,False,nan, , ,None
347,False,update readme, , ,None
348,False,website, , ,None
349,False,added shortcut rename artboard, , ,None
350,False,documentation, , ,None
351,False,animation website, , ,None
352,False,nan, , ,None
353,False,mergemaster branch merge, , ,None
354,False,rename artboard, , ,None
355,False,rename artboard, , ,None
356,False,shortcut quick, , ,None
357,False,version, , ,None
358,False,missign, , ,None
359,False,appcast update, , ,None
360,False,initial, , ,None
361,True,mergerequest master jblatenight mergeability rename layer selected artboard,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/41, ,None
362,False,change, , ,None
363,False,ability rename layer selected artboard, , ,None
364,False,mergemaster branch merge, , ,None
365,False,initial, , ,None
366,False,create, , ,None
367,False,change small style, , ,None
368,False,mergemaster branch merge, , ,None
369,False,plugin updater support added sketch, , ,None
370,False,change color, , ,None
371,False,version, , ,None
372,False,appcast, , ,None
373,False,replace, , ,None
374,False,rename, , ,None
375,False,initial, , ,None
376,False,small readme tweak, , ,None
377,False,version, , ,None
378,True,mergeajilderda request master mergeprevent renamed textlayer editing sketch,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/29, ,None
379,True,mergerequest mergestart issue fixed,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/30, ,None
380,False,start issue fixed, , ,None
381,False,value prevent renamed textlayer editing sketch, , ,None
382,False,versioning, , ,None
383,False,versioning, , ,None
384,False,quick, , ,None
385,False,added sketchpacks integration, , ,None
386,False,change readme, , ,None
387,False,changed helperthanks chsweb young, , ,None
388,False,added sketch support, , ,None
389,False,version, , ,None
390,False,focus input issue fixedthanks abynim, , ,None
391,False,format, , ,None
392,True,mergerequest merge,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/15, ,None
393,True,added documentationsupport replace finish renamingadded layer renaming,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/3, ,None
394,False,added replace, , ,None
395,False,added start interator dialog, , ,None
396,False,bundle upgraded pluginfixed, , ,None
397,False,added sequence documentation alpha, , ,None
398,False,using close alphabetical iteratorsexample rename layeranother prefix, , ,None
399,False,check iterator number added bigger, , ,None
400,False,update, , ,None
401,False,interator write, , ,None
402,False,added escaped, , ,None
403,False,update, , ,None
404,False,nan, , ,None
405,False,release updated readme, , ,None
406,True,mergerequest master davermont mergecocoascript sketch,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/7,feature-request,None
407,False,cocoascript sketch, , ,None
408,False,added sketch, , ,None
409,False,update, , ,None
410,True,mergerequest master mergeprompt improved,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/4, ,None
411,False,added message success, , ,None
412,False,promo improvedavailable command recall easier, , ,None
413,False,height width added gutaf powered, , ,None
414,False,nan, , ,None
415,False,nan, , ,None
416,False,download, , ,None
417,False,added instruction video, , ,None
418,False,plugin, , ,None
419,False,nan, , ,None
420,True,mergerequest patch craphting mergekorean localization,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/219, ,None
421,False,translation wrong, , ,None
422,True,aaddd mergerequest master mergetranslation swedish,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/217,more-info-needed,None
423,False,translation swedish, , ,None
424,True,mergerequest hungneox update translation merge vietnamese,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/215, ,None
425,False,translation update, , ,None
426,False,release change drafter category, , ,None
427,True,mergerequest dkrat merge,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/214, ,None
428,False,update, , ,None
429,False,locale, , ,None
430,True,mergerequest update jmoiron release merge checklist,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/212, ,None
431,False,translation update binary release checklist forgotten, , ,None
432,True,mergefarahmand request mergestring persian missing,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/210, ,None
433,False,translation updated, , ,None
434,True,bbfda mergerequest mondeja mergegender ordinal support,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/207,more-info-needed,None
435,True,mergerequest whynothugo typing merge,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/208, ,None
436,False,exposed function naturalbased library feedback consumerreturn, , ,None
437,True,mergerequest mondeja mergetranslation,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/206, ,None
438,False,gender ordinal support, , ,None
439,False,translation, , ,None
440,True,mergerequest mondeja merge,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/202, ,None
441,False,pluralization intword, , ,None
442,False,translation unfuzzy, , ,None
443,False,pluralization intword, , ,None
444,True,mergerequest hugovk translation update merge,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/201, ,None
445,False,update, , ,None
446,False,translation thousand update, , ,None
447,True,fbdaf mergegliptak request thousand merge,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/200, ,None
448,False,thousand testcases, , ,None
449,True,fafaf mergerequest hugovk translation binary generate merge,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/199, ,None
450,False,thousand intword processinggliptak signed, , ,None
451,False,adding translation binary generate locale, , ,None
452,False,adding translation binary generate locale, , ,None
453,False,include generated, , ,None
454,False,generated translation remove binary, , ,None
455,True,mergerequest master jordimas mergecatalan translation binary,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/197, ,None
456,False,translation ccatalan binary, , ,None
457,True,mergerequest config hugovk update merge,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/196,investigation-needed,None
458,False,simplify config update, , ,None
459,False,formatting docstring, , ,None
460,False,release documentation, , ,None
461,True,fdefcb mergerequest hugovk merge,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/195, ,None
462,False,python doctests, , ,None
463,False,update commit, , ,None
464,True,mergerequest master jordimas mergecatalan translation,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/192, ,None
465,False,catalan translation, , ,None
466,True,mergerequest rjgpacheco merge,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/188, ,None
467,False,nan, , ,None
468,False,reference readme, , ,None
469,True,mergerequest hugovk intcomma merge,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/183, ,None
470,True,cbdab mergerequest jmoiron revert toxless mergerevert temporarily toxlessly,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/185, ,None
471,False,revert temporarily toxlessly, , ,None
472,False,break, , ,None
473,False,update commit isort, , ,None
474,False,intcomma, , ,None
475,True,mergemildblimp request mergegrammar mistake translation dutch,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/181, ,None
476,False,grammar mistake translation dutch, , ,None
477,True,mergerequest merge setup upgrade apply graingert,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/178, ,None
478,False,autoupdate commit apply, , ,None
479,False,setup apply, , ,None
480,True,mergerequest hugovk travis merge,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/179, ,None
481,False,nan, , ,None
482,False,travis remove, , ,None
483,False,setup required longer, , ,None
484,False,config, , ,None
485,False,setup upgrade apply, , ,None
486,True,aecdc mergerequest travis jaimcamp readd mergetravis python final,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/176, ,None
487,False,revert supportreverts commit, , ,None
488,True,eaaae mergerequest hugovk toxless mergetoxlessly temporarily,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/174, ,None
489,False,toxlessly temporarily, , ,None
490,False,drafter release version resolver, , ,None
491,True,bfeeb mergejaimcamp request python merge,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/171, ,None
492,False,accepted hacktoberfest label, , ,None
493,False,revert support, , ,None
494,False,initial support, , ,None
495,True,mergevalue request small represent issue merge eldipasmall delta represent,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/170, ,None
496,False,small delta representrepresented small delta minimumminimum represent, , ,None
497,True,mergerequest carlpatt merge,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/168, ,None
498,False,fixed docstrings whitespace issue testing, , ,None
499,True,mergerequest master phijor merge,https://api.github.com/repos/manfredsteyer/angular-oauth2-oidc/issues/144, ,None
