id,languages,classifier,clfType,fileType
4196881,"['c', 'python', 'shell', 'ruby', 'javascript']",HD*_Python*_Shell*,HD_ID,"['.sh', '.bsh', '.zsh', '.py', '*']"
258750,"['ruby', 'javascript', 'html', 'css', 'python', 'shell']",HD*_JavaScript*_Ruby*,HD_ID,"['.rb', '.ts', '.js', '.html', '*']"
66801,"['ruby', 'javascript', 'html', 'css']",HD*_JavaScript*,HD_ID,"['.ts', '.js', '.html', '*']"
1303056,"['python', 'shell']",Python*,ID,['.py']
15606716,"['go', 'shell']",Shell*,ID,"['.sh', '.bsh', '.zsh']"
2790220,"['shell', 'python']",Python*_Shell*,ID,"['.sh', '.bsh', '.zsh', '.py']"
12902206,"['python', 'c', 'shell']",Python*_Shell*,ID,"['.sh', '.bsh', '.zsh', '.py']"
9278888,"['java', 'shell']",Java-C,FFI,"['.java', '.c']"
3692188,"['html', 'css', 'shell', 'javascript']",HD*,HD,['*']
3276413,"['javascript', 'typescript']",HD*,HD,['*']
1600085,"['python', 'shell']",HD*,HD,['*']
2641410,"['php', 'html']",HD*,HD,['*']
7393427,"['java', 'css', 'php', 'python', 'html']",HD*_Java*,HD_ID,"['.java', '*']"
15188780,"['c++', 'objective-c', 'python', 'c', 'html', 'javascript', 'css', 'shell']",HD*_C++-Ruby,HD_FFI,"['.mm', '*']"
8786912,"['javascript', 'html', 'css', 'java', 'objective-c', 'shell']",HD*_JavaScript*,HD_ID,"['.ts', '.js', '.html', '*']"
8122790,"['python', 'javascript', 'html', 'css']",HD*_Python*_JavaScript*,HD_ID,"['.py', '.ts', '.js', '.html', '*']"
1139119,"['c', 'shell', 'c++']",HD*_Shell*,HD_ID,"['.sh', '.bsh', '.zsh', '*']"
8043756,"['c++', 'python', 'html']",HD*,HD,['*']
3829913,"['ruby', 'javascript', 'html']",JavaScript*_Ruby*,ID,"['.rb', '.ts', '.js', '.html']"
9343284,"['javascript', 'shell']",JavaScript*,ID,"['.ts', '.js', '.html']"
9517907,"['html', 'javascript', 'css', 'shell']",HD*_JavaScript*,HD_ID,"['.ts', '.js', '.html', '*']"
7941882,"['javascript', 'html', 'css']",HD*_JavaScript*,HD_ID,"['.ts', '.js', '.html', '*']"
2189967,"['python', 'javascript', 'html']",Python*_JavaScript*,ID,"['.py', '.ts', '.js', '.html']"
372315,"['java', 'shell']",Java*_Shell*,ID,"['.sh', '.bsh', '.zsh', '.java']"
28955972,"['objective-c', 'html', 'ruby']",HD*_C++-Ruby,HD_FFI,"['.mm', '*']"
12751570,"['python', 'html', 'javascript', 'css']",HD*_Python*_JavaScript*,HD_ID,"['.py', '.ts', '.js', '.html', '*']"
4815490,"['python', 'c', 'html', 'c++', 'shell', 'css']",C-Python_HD*_Python*,HD_FFI_ID,"['.c', '.py', '.py', '*']"
3037907,"['java', 'shell']",Java-C,FFI,"['.java', '.c']"
5741131,"['c++', 'c']",HD*,HD,['*']
680799,"['shell', 'html']",JavaScript*_Shell*,ID,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
12635853,"['html', 'javascript', 'css']",HD*,HD,['*']
13914116,"['php', 'html', 'javascript', 'python', 'css', 'shell']",HD*_JavaScript*_PHP*,HD_ID,"['.ts', '.js', '.html', '.php', '*']"
19245530,"['typescript', 'shell', 'javascript']",HD*_Shell*,HD_ID,"['.sh', '.bsh', '.zsh', '*']"
28612154,"['javascript', 'c', 'python']",HD*_Java-C,HD_FFI,"['.java', '.c', '*']"
3291848,"['java', 'shell']",Java-C,FFI,"['.java', '.c']"
18490421,"['c++', 'c', 'shell', 'objective-c', 'python']",HD*_Shell*,HD_ID,"['.sh', '.bsh', '.zsh', '*']"
5561238,"['go', 'shell']",Shell*,ID,"['.sh', '.bsh', '.zsh']"
3206879,"['html', 'css', 'shell']",JavaScript*_Shell*,ID,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh']"
13745124,"['java', 'shell']",Shell*,ID,"['.sh', '.bsh', '.zsh']"
22897489,"['html', 'javascript', 'css']",HD*_JavaScript*,HD_ID,"['.ts', '.js', '.html', '*']"
9265076,"['javascript', 'css', 'html']",HD*_JavaScript*,HD_ID,"['.ts', '.js', '.html', '*']"
1147007,"['shell', 'python', 'ruby']",Python*_Shell*,ID,"['.sh', '.bsh', '.zsh', '.py']"
605459,"['c', 'c++', 'shell', 'objective-c']",Java-C_Shell*_HD*,HD_ID_FFI,"['.java', '.c', '.sh', '.bsh', '.zsh', '*']"
2183338,"['java', 'css', 'html', 'javascript', 'python', 'ruby']",JavaScript*_Java*_HD*,HD_ID,"['.ts', '.js', '.html', '.java', '*']"
12726564,"['python', 'html', 'javascript', 'css']",HD*,HD,['*']
22793191,"['javascript', 'css']",HD*,HD,['*']
8161461,"['java', 'html', 'python', 'shell']",HD*,HD,['*']
8207159,"['c++', 'c', 'objective-c', 'shell']",HD*,HD,['*']
13559106,"['python', 'javascript', 'html', 'shell', 'css']",JavaScript*_HD*_Python*,HD_ID,"['.ts', '.js', '.html', '.py', '*']"
23049318,"['c', 'objective-c', 'c++', 'ruby', 'shell']",HD*,HD,['*']
571621,"['c', 'shell', 'c++']",HD*_Shell*,HD_ID,"['.sh', '.bsh', '.zsh', '*']"
1968850,"['java', 'c++', 'c', 'html', 'shell', 'php']",Java*_Java-C_HD*,HD_ID_FFI,"['.java', '.c', '.java', '*']"
14724954,"['php', 'javascript', 'css', 'shell', 'html']",HD*,HD,['*']
21134189,"['objective-c', 'ruby']",HD*,HD,['*']
73886,"['javascript', 'html']",HD*,HD,['*']
26159299,"['php', 'javascript', 'css', 'html', 'shell']",HD*,HD,['*']
2206199,"['javascript', 'html', 'shell']",HD*_Shell*,HD_ID,"['.sh', '.bsh', '.zsh', '*']"
3662248,"['ruby', 'html', 'css', 'javascript', 'shell']",HD*,HD,['*']
2156530,"['java', 'ruby']",HD*,HD,['*']
47476,"['python', 'shell']",C-Python,FFI,"['.c', '.py']"
10458768,"['c', 'c++', 'python', 'shell', 'html', 'css', 'javascript']",HD*,HD,['*']
19253877,"['java', 'html']",Java*,ID,['.java']
1072845,"['java', 'html']",Java-C,FFI,"['.java', '.c']"
1937202,"['java', 'html', 'css', 'javascript', 'python', 'shell']",Java*_Java-C_HD*,HD_ID_FFI,"['.java', '.c', '.java', '*']"
13546918,"['php', 'shell', 'python', 'css', 'javascript']",HD*_Shell*_Python*,HD_ID,"['.py', '.sh', '.bsh', '.zsh', '*']"
20037550,"['ruby', 'shell']",Ruby*,ID,['.rb']
3894929,"['java', 'html']",HD*,HD,['*']
2527983,"['c', 'html', 'javascript', 'css', 'c++', 'php']",HD*,HD,['*']
28494793,"['css', 'javascript']",HD*,HD,['*']
15458279,"['c++', 'c', 'python', 'shell']",HD*,HD,['*']
22260846,"['javascript', 'html']",HD*,HD,['*']
3049190,"['go', 'shell', 'ruby']",HD*_Shell*,HD_ID,"['.sh', '.bsh', '.zsh', '*']"
3559019,"['python', 'javascript', 'html', 'css', 'shell', 'php']",JavaScript*_HD*_Python*,HD_ID,"['.py', '.ts', '.js', '.html', '*']"
521583,"['php', 'html', 'python', 'c++']",HD*,HD,['*']
29933948,"['c', 'c++', 'shell', 'objective-c', 'html', 'python', 'ruby', 'javascript', 'css', 'java']",Java-C_Shell*_HD*,HD_ID_FFI,"['.java', '.c', '.sh', '.bsh', '.zsh', '*']"
17154258,"['javascript', 'css']",HD*,HD,['*']
11683141,"['css', 'shell', 'javascript']",HD*_Shell*,HD_ID,"['.sh', '.bsh', '.zsh', '*']"
27522241,"['go', 'c']",HD*,HD,['*']
22974255,"['javascript', 'html', 'css', 'shell']",HD*,HD,['*']
17749733,"['ruby', 'html']",HD*,HD,['*']
13765363,"['typescript', 'html', 'javascript']",HD*,HD,['*']
3570431,"['python', 'shell']",Shell*,ID,"['.sh', '.bsh', '.zsh']"
29453461,"['javascript', 'shell', 'html']",HD*_Shell*,HD_ID,"['.sh', '.bsh', '.zsh', '*']"
23961941,"['python', 'html', 'javascript', 'css', 'shell', 'ruby', 'php']",JavaScript*_HD*_Python*,HD_ID,"['.ts', '.js', '.html', '.py', '*']"
19680412,"['javascript', 'css']",HD*,HD,['*']
4238355,"['javascript', 'python', 'css', 'html']",HD*,HD,['*']
27046,"['ruby', 'javascript', 'html', 'css', 'shell']",HD*,HD,['*']
24677392,"['c++', 'c', 'shell', 'python', 'html', 'javascript', 'ruby', 'css', 'objective-c']",HD*_Shell*,HD_ID,"['.sh', '.bsh', '.zsh', '*']"
269333,"['javascript', 'html', 'css', 'python', 'shell']",HD*,HD,['*']
7748227,"['shell', 'html', 'python']",HD*_Shell*,HD_ID,"['.sh', '.bsh', '.zsh', '*']"
1957456,"['php', 'javascript', 'css', 'html', 'shell', 'c', 'python', 'c++']",JavaScript*_HD*_PHP*,HD_ID,"['.php', '.ts', '.js', '.html', '*']"
22300924,"['javascript', 'css', 'html', 'typescript']",JavaScript*_HD*,HD_ID,"['.ts', '.js', '.html', '*']"
8097450,"['objective-c', 'ruby']",HD*,HD,['*']
9050463,"['javascript', 'css']",HD*,HD,['*']
6704888,"['python', 'html', 'javascript', 'shell']",HD*,HD,['*']
21592194,"['objective-c', 'shell', 'ruby']",HD*,HD,['*']
16146440,"['javascript', 'css', 'html', 'shell']",JavaScript*_HD*,HD_ID,"['.ts', '.js', '.html', '*']"
2401243,"['python', 'shell']",Shell*,ID,"['.sh', '.bsh', '.zsh']"
26010099,"['c++', 'javascript', 'shell']",JavaScript*_Shell*,ID,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
4308240,"['javascript', 'css']",HD*,HD,['*']
7891564,"['java', 'shell', 'css']",Java*_HD*,HD_ID,"['.java', '*']"
8779606,"['java', 'shell']",Shell*,ID,"['.sh', '.bsh', '.zsh']"
612950,"['javascript', 'html']",HD*,HD,['*']
10082287,"['html', 'shell']",HD*,HD,['*']
22269384,"['java', 'shell']",Java*_Shell*,ID,"['.sh', '.bsh', '.zsh', '.java']"
9831101,"['ruby', 'html', 'shell']",Ruby*_Shell*,ID,"['.sh', '.bsh', '.zsh', '.rb']"
21193524,"['java', 'css', 'html', 'shell', 'ruby', 'python']",Java*_Java-C_HD*,HD_ID_FFI,"['.java', '.c', '.java', '*']"
16599849,"['html', 'shell', 'javascript', 'css']",HD*_Shell*,HD_ID,"['.sh', '.bsh', '.zsh', '*']"
26908699,"['python', 'shell', 'html', 'javascript', 'css']",Shell*_C-Python_Python*,ID_FFI,"['.c', '.py', '.py', '.sh', '.bsh', '.zsh']"
8912617,"['java', 'javascript', 'html', 'css', 'shell']",Java*_HD*,HD_ID,"['.java', '*']"
9988318,"['c++', 'shell', 'ruby', 'c']",HD*_Shell*,HD_ID,"['.sh', '.bsh', '.zsh', '*']"
2791470,"['javascript', 'html', 'css']",JavaScript*_HD*,HD_ID,"['.ts', '.js', '.html', '*']"
8243074,"['c++', 'python', 'c', 'shell']",HD*,HD,['*']
27392543,"['java', 'shell', 'python', 'javascript', 'css', 'html', 'c++']",Java*_Java-C_Shell*,ID_FFI,"['.java', '.c', '.java', '.sh', '.bsh', '.zsh']"
5757735,"['java', 'html', 'shell']",Java*_HD*,HD_ID,"['.java', '*']"
534602,"['python', 'html']",HD*,HD,['*']
4875730,"['html', 'javascript', 'css', 'shell', 'ruby']",JavaScript*_HD*,HD_ID,"['.ts', '.js', '.html', '*']"
1040867,"['javascript', 'css', 'html', 'shell']",JavaScript*_HD*,HD_ID,"['.ts', '.js', '.html', '*']"
11321096,"['javascript', 'python', 'css', 'html', 'shell']",JavaScript*_HD*,HD_ID,"['.ts', '.js', '.html', '*']"
12973222,"['javascript', 'typescript', 'css']",JavaScript*_HD*,HD_ID,"['.ts', '.js', '.html', '*']"
29447438,"['python', 'html']",HD*,HD,['*']
21280887,"['java', 'shell']",Shell*,ID,"['.sh', '.bsh', '.zsh']"
444380,"['ruby', 'html', 'shell']",HD*_Shell*,HD_ID,"['.sh', '.bsh', '.zsh', '*']"
27380215,"['shell', 'javascript', 'php', 'python', 'html']",JavaScript*_HD*_Shell*,HD_ID,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '*']"
12971197,"['objective-c', 'ruby']",HD*,HD,['*']
4137249,"['ruby', 'shell', 'html']",Ruby*_Shell*,ID,"['.rb', '.sh', '.bsh', '.zsh']"
970981,"['objective-c', 'ruby']",HD*,HD,['*']
1582219,"['php', 'html']",HD*,HD,['*']
206387,"['java', 'javascript', 'html', 'shell', 'css', 'c++', 'python', 'ruby', 'php']",Java*_Java-C_JavaScript*,ID_FFI,"['.java', '.c', '.java', '.ts', '.js', '.html']"
1186228,"['php', 'html', 'java', 'javascript', 'shell']",Java*_Java-C_HD*,HD_ID_FFI,"['.java', '.c', '.java', '*']"
792833,"['objective-c', 'javascript', 'css', 'html', 'shell', 'c', 'php']",C++-Ruby_HD*,HD_FFI,"['.mm', '*']"
3254430,"['ruby', 'shell']",Shell*,ID,"['.sh', '.bsh', '.zsh']"
14267375,"['python', 'html', 'css', 'javascript']",HD*,HD,['*']
541109,"['c++', 'c', 'html', 'objective-c', 'css', 'javascript']",C++-Ruby_Java-C_HD*,HD_FFI,"['.java', '.c', '.mm', '*']"
25947175,"['c', 'c++', 'java', 'html', 'php', 'python', 'shell', 'objective-c', 'css']",Java*_HD*,HD_ID,"['.java', '*']"
6005548,"['javascript', 'html']",JavaScript*,ID,"['.ts', '.js', '.html']"
22524673,"['javascript', 'css', 'html']",JavaScript*_HD*,HD_ID,"['.ts', '.js', '.html', '*']"
15900151,"['javascript', 'typescript']",JavaScript*,ID,"['.ts', '.js', '.html']"
12791945,"['objective-c', 'java', 'javascript']",JavaScript*_HD*,HD_ID,"['.ts', '.js', '.html', '*']"
1183708,"['c', 'shell', 'c++']",HD*_Shell*,HD_ID,"['.sh', '.bsh', '.zsh', '*']"
3287270,"['html', 'javascript']",HD*,HD,['*']
18277389,"['html', 'css', 'c', 'shell', 'javascript']",HD*,HD,['*']
2641405,"['php', 'html']",HD*,HD,['*']
18456451,"['objective-c', 'ruby']",HD*,HD,['*']
6206373,"['javascript', 'css', 'html']",HD*,HD,['*']
22513180,"['javascript', 'css', 'html', 'shell']",JavaScript*_HD*,HD_ID,"['.ts', '.js', '.html', '*']"
3080613,"['python', 'shell']",Shell*_Python*,ID,"['.py', '.sh', '.bsh', '.zsh']"
22676524,"['javascript', 'html', 'css']",JavaScript*_HD*,HD_ID,"['.ts', '.js', '.html', '*']"
2527828,"['python', 'shell', 'html']",HD*_Shell*,HD_ID,"['.sh', '.bsh', '.zsh', '*']"
465681,"['c++', 'javascript', 'css', 'python', 'shell', 'c']",JavaScript*_HD*,HD_ID,"['.ts', '.js', '.html', '*']"
2686502,"['php', 'javascript', 'css', 'html', 'shell']",JavaScript*_HD*,HD_ID,"['.ts', '.js', '.html', '*']"
11358922,"['javascript', 'html', 'css']",JavaScript*_HD*,HD_ID,"['.ts', '.js', '.html', '*']"
595090,"['javascript', 'c++', 'c', 'python']",HD*,HD,['*']
1352324,"['python', 'html']",Python*,ID,['.py']
5409008,"['php', 'shell', 'html']",HD*_Shell*,HD_ID,"['.sh', '.bsh', '.zsh', '*']"
5421296,"['c++', 'python', 'c', 'shell']",HD*,HD,['*']
4001241,"['shell', 'javascript', 'ruby']",HD*_Shell*,HD_ID,"['.sh', '.bsh', '.zsh', '*']"
6174666,"['html', 'css']",HD*,HD,['*']
27283062,"['python', 'shell']",Shell*,ID,"['.sh', '.bsh', '.zsh']"
2319498,"['c++', 'c', 'shell', 'javascript', 'html', 'css', 'java', 'objective-c']",Java-C_Shell*_HD*,HD_ID_FFI,"['.java', '.c', '.sh', '.bsh', '.zsh', '*']"
1208360,"['c', 'javascript', 'python', 'c++', 'css', 'shell', 'objective-c']",JavaScript*_HD*_Python*,HD_ID,"['.ts', '.js', '.html', '.py', '*']"
23820175,"['javascript', 'html']",HD*,HD,['*']
949129,"['java', 'c++', 'c', 'html', 'shell', 'css', 'python', 'objective-c']",Java-C_HD*,HD_FFI,"['.java', '.c', '*']"
1745896,"['python', 'shell']",Shell*_Python*,ID,"['.sh', '.bsh', '.zsh', '.py']"
2883533,"['ruby', 'html', 'shell']",Ruby*_Shell*,ID,"['.sh', '.bsh', '.zsh', '.rb']"
19227725,"['python', 'c']",C-Python,FFI,"['.c', '.py']"
12858211,"['objective-c', 'ruby']",HD*,HD,['*']
27135535,"['c', 'c++', 'objective-c', 'html', 'shell', 'python', 'css']",Java-C_HD*,HD_FFI,"['.java', '.c', '*']"
28618196,"['html', 'javascript', 'css']",HD*,HD,['*']
3181606,"['java', 'javascript', 'html', 'css']",Java*_HD*_JavaScript*,HD_ID,"['.java', '.ts', '.js', '.html', '*']"
9571473,"['c++', 'c', 'python', 'shell']",HD*,HD,['*']
15127462,"['javascript', 'css', 'html', 'shell']",JavaScript*_HD*,HD_ID,"['.ts', '.js', '.html', '*']"
18887187,"['c', 'c++', 'objective-c', 'shell']",HD*,HD,['*']
14634111,"['ruby', 'objective-c']",HD*,HD,['*']
19428677,"['javascript', 'html', 'css']",HD*,HD,['*']
22660519,"['shell', 'python', 'ruby']",HD*_Shell*,HD_ID,"['.sh', '.bsh', '.zsh', '*']"
573569,"['javascript', 'css', 'html', 'shell']",JavaScript*_HD*,HD_ID,"['.ts', '.js', '.html', '*']"
2623406,"['java', 'javascript', 'html', 'css']",Java*_Java-C_JavaScript*,ID_FFI,"['.java', '.c', '.java', '.ts', '.js', '.html']"
8710734,"['java', 'shell']",Java-C,FFI,"['.java', '.c']"
15673987,"['java', 'ruby']",HD*,HD,['*']
23322663,"['c++', 'c', 'python', 'html', 'shell', 'css']",HD*,HD,['*']
18719856,"['c++', 'c', 'javascript', 'html', 'python', 'css', 'php', 'shell']",C++-Ruby_Java-C_JavaScript*,ID_FFI,"['.java', '.c', '.mm', '.ts', '.js', '.html']"
1660127,"['c', 'c++', 'shell']",HD*_Shell*,HD_ID,"['.sh', '.bsh', '.zsh', '*']"
8976707,"['javascript', 'html', 'typescript']",JavaScript*_HD*,HD_ID,"['.ts', '.js', '.html', '*']"
21759532,"['c', 'ruby', 'shell', 'objective-c']",HD*,HD,['*']
7651463,"['python', 'java', 'javascript', 'html', 'ruby']",JavaScript*_HD*,HD_ID,"['.ts', '.js', '.html', '*']"
3362065,"['ruby', 'java', 'html', 'shell']",Ruby*_HD*,HD_ID,"['.rb', '*']"
1632998,"['html', 'python']",C-Python,FFI,"['.c', '.py']"
1700528,"['ruby', 'shell']",Shell*,ID,"['.sh', '.bsh', '.zsh']"
19966916,"['c++', 'python', 'c', 'shell', 'css']",HD*_Python*,HD_ID,"['.py', '*']"
8026846,"['go', 'shell']",Shell*,ID,"['.sh', '.bsh', '.zsh']"
16628673,"['c', 'shell']",Shell*,ID,"['.sh', '.bsh', '.zsh']"
3250434,"['java', 'shell']",Shell*,ID,"['.sh', '.bsh', '.zsh']"
4449830,"['java', 'css', 'php', 'javascript', 'html', 'shell']",Java*_Java-C_HD*,HD_ID_FFI,"['.java', '.c', '.java', '*']"
2616288,"['javascript', 'shell', 'html', 'python']",JavaScript*_HD*_Shell*,HD_ID,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '*']"
8489632,"['c++', 'c', 'shell', 'python']",HD*_Shell*,HD_ID,"['.sh', '.bsh', '.zsh', '*']"
1307238,"['php', 'css']",HD*,HD,['*']
15744932,"['objective-c', 'c', 'html', 'shell']",HD*,HD,['*']
1755413,"['python', 'html', 'css']",Java-Python_Python*,ID_FFI,"['.py', '.java', '.py']"
10046072,"['html', 'php', 'shell']",HD*_Shell*,HD_ID,"['.sh', '.bsh', '.zsh', '*']"
13849411,"['javascript', 'css', 'html', 'php']",JavaScript*_HD*,ID_HD,"['.ts', '.js', '.html', '*']"
15381974,"['python', 'html', 'javascript', 'css', 'shell']",JavaScript*_Python*_HD*,ID_HD,"['.py', '.ts', '.js', '.html', '*']"
16251363,"['c++', 'c', 'shell']",HD*_Shell*,ID_HD,"['.sh', '.bsh', '.zsh', '*']"
3910945,"['python', 'javascript', 'html', 'css', 'shell']",JavaScript*_Python*_HD*,ID_HD,"['.ts', '.js', '.html', '.py', '*']"
29726141,"['javascript', 'html']",JavaScript*,ID,"['.ts', '.js', '.html']"
12756035,"['objective-c', 'c', 'ruby']",HD*,HD,['*']
10002027,"['typescript', 'javascript']",JavaScript*,ID,"['.ts', '.js', '.html']"
3948501,"['php', 'shell']",HD*,HD,['*']
572993,"['ruby', 'html', 'javascript', 'css']",JavaScript*_HD*,ID_HD,"['.ts', '.js', '.html', '*']"
5629366,"['go', 'shell']",Shell*,ID,"['.sh', '.bsh', '.zsh']"
7345199,"['javascript', 'css']",JavaScript*,ID,"['.ts', '.js', '.html']"
27551774,"['go', 'shell', 'c']",C-Go_Ruby-Go,FFI,"['.go', '.go']"
11484496,"['python', 'shell', 'c']",HD*_Shell*,ID_HD,"['.sh', '.bsh', '.zsh', '*']"
23892,"['c', 'shell', 'python', 'c++', 'ruby']",HD*_Shell*,ID_HD,"['.sh', '.bsh', '.zsh', '*']"
6697085,"['python', 'javascript', 'css', 'html', 'shell']",JavaScript*_HD*,ID_HD,"['.ts', '.js', '.html', '*']"
19403028,"['c', 'c++', 'java', 'html', 'shell', 'php', 'css', 'javascript', 'objective-c']",HD*_Java-C,FFI_HD,"['.java', '.c', '*']"
396389,"['c', 'python', 'c++', 'shell']",HD*_C-Python,FFI_HD,"['.c', '.py', '*']"
27251534,"['shell', 'ruby', 'objective-c']",HD*_Shell*,ID_HD,"['.sh', '.bsh', '.zsh', '*']"
22542684,"['c', 'shell', 'python', 'c++']",HD*_Java-C_Shell*,FFI_HD_ID,"['.java', '.c', '.sh', '.bsh', '.zsh', '*']"
6148317,"['c++', 'python', 'c', 'java', 'shell', 'objective-c', 'html', 'css']",Python*_Java-C_C-Python,FFI_ID,"['.c', '.py', '.java', '.c', '.py']"
1353927,"['python', 'c', 'html', 'shell']",HD*_Python*_C-Python,FFI_HD_ID,"['.c', '.py', '.py', '*']"
321154,"['c', 'shell', 'c++', 'python']",HD*_Java-C_Shell*,FFI_HD_ID,"['.java', '.c', '.sh', '.bsh', '.zsh', '*']"
13405986,"['c++', 'c', 'shell']",HD*_Shell*,ID_HD,"['.sh', '.bsh', '.zsh', '*']"
1449820,"['ruby', 'html']",HD*,HD,['*']
9998516,"['go', 'shell']",Ruby-Go,FFI,['.go']
5819063,"['python', 'shell']",Shell*,ID,"['.sh', '.bsh', '.zsh']"
1596580,"['c++', 'objective-c', 'c', 'shell', 'html', 'css']",HD*_Java-C,FFI_HD,"['.java', '.c', '*']"
23050110,"['java', 'shell']",Java-C,FFI,"['.java', '.c']"
26996090,"['go', 'html', 'python']",HD*,HD,['*']
4477733,"['python', 'shell']",Shell*,ID,"['.sh', '.bsh', '.zsh']"
28369809,"['c', 'objective-c', 'shell', 'c++', 'python', 'html', 'php']",HD*_Java-C_Shell*,FFI_HD_ID,"['.java', '.c', '.sh', '.bsh', '.zsh', '*']"
25771771,"['shell', 'ruby', 'html']",HD*_Shell*,ID_HD,"['.sh', '.bsh', '.zsh', '*']"
14579179,"['javascript', 'css']",JavaScript*,ID,"['.ts', '.js', '.html']"
20049971,"['java', 'html', 'css', 'javascript', 'shell']",HD*_Java*,ID_HD,"['.java', '*']"
3368692,"['javascript', 'html']",HD*,HD,['*']
5185084,"['shell', 'c']",Shell*,ID,"['.sh', '.bsh', '.zsh']"
260394,"['javascript', 'html', 'shell']",JavaScript*_Shell*,ID,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh']"
612595,"['javascript', 'html', 'css']",HD*,HD,['*']
29510360,"['css', 'html']",HD*,HD,['*']
6538922,"['javascript', 'html', 'shell']",JavaScript*_Shell*,ID,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh']"
6377564,"['c++', 'c', 'shell']",HD*_Shell*,ID_HD,"['.sh', '.bsh', '.zsh', '*']"
12311467,"['go', 'html']",HD*,HD,['*']
13461949,"['ruby', 'javascript', 'c', 'html']",HD*,HD,['*']
2393437,"['html', 'java', 'c++', 'python', 'javascript', 'css', 'objective-c', 'c', 'shell']",Java*_Java-C_Java-Python,FFI_ID,"['.py', '.java', '.java', '.c', '.java']"
12895187,"['php', 'html', 'javascript']",JavaScript*_HD*,ID_HD,"['.ts', '.js', '.html', '*']"
14679065,"['shell', 'java', 'css']",HD*,HD,['*']
17828059,"['html', 'python', 'c++']",Python*_C-Python,FFI_ID,"['.c', '.py', '.py']"
3564353,"['php', 'css', 'html']",HD*,HD,['*']
7730829,"['python', 'c', 'c++', 'objective-c', 'shell']",Python*_Java-C_C-Python,FFI_ID,"['.c', '.py', '.java', '.c', '.py']"
11303194,"['javascript', 'html']",JavaScript*,ID,"['.ts', '.js', '.html']"
4065980,"['c', 'c++', 'python', 'shell']",HD*,HD,['*']
598343,"['javascript', 'html', 'css', 'shell']",JavaScript*_HD*,ID_HD,"['.ts', '.js', '.html', '*']"
961335,"['c', 'c++', 'shell', 'html']",HD*_Shell*,ID_HD,"['.sh', '.bsh', '.zsh', '*']"
3877327,"['python', 'html', 'javascript']",HD*,HD,['*']
2928944,"['html', 'typescript', 'shell', 'javascript']",HD*_Shell*,ID_HD,"['.sh', '.bsh', '.zsh', '*']"
13015084,"['python', 'java', 'c++', 'shell', 'ruby']",HD*_Python*,ID_HD,"['.py', '*']"
17147559,"['javascript', 'html']",HD*,HD,['*']
5207280,"['html', 'javascript', 'python', 'c', 'java', 'css', 'c++', 'shell', 'php']",JavaScript*_Python*_Java-C,FFI_ID,"['.java', '.c', '.ts', '.js', '.html', '.py']"
193464,"['c', 'c++', 'ruby', 'shell']",HD*_C++-Ruby,FFI_HD,"['.mm', '*']"
9525,"['ruby', 'shell']",HD*,HD,['*']
23823837,"['go', 'shell']",Shell*,ID,"['.sh', '.bsh', '.zsh']"
2484971,"['php', 'html', 'css']",HD*,HD,['*']
24677116,"['javascript', 'html', 'php', 'python', 'java', 'css']",JavaScript*_HD*,ID_HD,"['.ts', '.js', '.html', '*']"
15293,"['c', 'java', 'ruby', 'c++']",HD*,HD,['*']
17349273,"['javascript', 'html', 'css']",HD*,HD,['*']
3228734,"['c++', 'javascript', 'java', 'shell', 'python', 'html']",JavaScript*_Java-C_C++-JavaScript,FFI_ID,"['.cpp', '.cc', '.java', '.c', '.ts', '.js', '.html']"
8022693,"['c++', 'c', 'html', 'objective-c', 'shell', 'python', 'java', 'css', 'ruby', 'javascript']",HD*_Java-C_C++-Ruby,FFI_HD,"['.java', '.c', '.mm', '*']"
28059353,"['javascript', 'python', 'html']",JavaScript*_HD*,ID_HD,"['.ts', '.js', '.html', '*']"
483770,"['c', 'c++', 'python']",HD*,HD,['*']
5556156,"['css', 'javascript', 'html', 'shell']",JavaScript*_HD*,ID_HD,"['.ts', '.js', '.html', '*']"
419555,"['python', 'shell', 'html']",Python*_Shell*,ID,"['.py', '.sh', '.bsh', '.zsh']"
10306939,"['python', 'javascript', 'css', 'shell', 'html', 'ruby']",HD*,HD,['*']
10746583,"['java', 'shell', 'python']",Java-C_Shell*,FFI_ID,"['.java', '.c', '.sh', '.bsh', '.zsh']"
22352334,"['shell', 'python', 'javascript']",HD*_Shell*,ID_HD,"['.sh', '.bsh', '.zsh', '*']"
26399764,"['shell', 'python']",Shell*,ID,"['.sh', '.bsh', '.zsh']"
16323162,"['go', 'shell', 'c', 'ruby']",C-Go_Shell*_Ruby-Go,FFI_ID,"['.go', '.go', '.sh', '.bsh', '.zsh']"
7264874,"['javascript', 'html', 'java', 'python', 'php', 'go', 'ruby', 'css']",JavaScript*_HD*,ID_HD,"['.ts', '.js', '.html', '*']"
1475331,"['javascript', 'css', 'html', 'php']",JavaScript*_HD*,ID_HD,"['.ts', '.js', '.html', '*']"
