id,languages,classifier,clfType,fileType
26022284,"['javascript', 'html', 'css', 'shell']",JS-CSS-HTML*_JavaScript*_Shell*,IMI_EBD,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.html', '.js', '.css']"
59369770,"['shell', 'ruby', 'objective-c']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
82319669,"['go', 'python', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
77424415,"['php', 'javascript', 'shell']",JavaScript*,IMI,"['.ts', '.js', '.html']"
40619676,"['objective-c', 'ruby', 'c', 'shell']",Shell*_Ruby*,IMI,"['.sh', '.bsh', '.zsh', '.rb']"
1939769,"['javascript', 'html', 'css', 'python', 'shell']",JS-CSS-HTML*_Shell*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
30567860,"['php', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
41105068,"['c++', 'python', 'c', 'shell', 'java', 'html']",C-C++_Python*_Java-C_Shell*_C++-Objective-C_C-Python,FFI_IMI,"['.c', '.cpp', '.c', '.py', '.mm', '.java', '.c', '.sh', '.bsh', '.zsh', '.py']"
16149854,"['typescript', 'javascript', 'html', 'css', 'shell']",JS-CSS-HTML*_JavaScript*_Shell*,IMI_EBD,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.html', '.js', '.css']"
37184230,"['go', 'typescript', 'html', 'css', 'javascript', 'python', 'shell']",JavaScript*_Shell*_Go*,IMI,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.go']"
121470383,"['typescript', 'shell', 'c', 'python', 'css', 'javascript', 'html', 'c++']",C-C++_JavaScript*_Shell*,FFI_IMI,"['.c', '.cpp', '.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
11211886,"['python', 'c', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
29048891,"['shell', 'html', 'c++', 'c']",C-C++_Shell*,FFI_IMI,"['.c', '.cpp', '.sh', '.bsh', '.zsh']"
138207223,"['html', 'go', 'shell', 'css', 'javascript', 'java', 'python', 'typescript']",JavaScript*_Java-C_Shell*_Java*_C-Go_Go*,FFI_IMI,"['.java', '.c', '.go', '.sh', '.bsh', '.zsh', '.go', '.java', '.ts', '.js', '.html']"
12496161,"['javascript', 'shell', 'html']",JavaScript*_Shell*,IMI,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
151541,"['python', 'html', 'c', 'shell']",Shell*_Python*_JavaScript*_C-Python,FFI_IMI,"['.c', '.py', '.sh', '.bsh', '.zsh', '.py', '.ts', '.js', '.html']"
63110867,"['java', 'ruby', 'shell']",Java*_Shell*_Java-C,FFI_IMI,"['.java', '.c', '.sh', '.bsh', '.zsh', '.java']"
190137,"['javascript', 'css']",JavaScript*,IMI,"['.ts', '.js', '.html']"
89921801,"['html', 'css', 'ruby', 'objective-c', 'javascript', 'shell']",C++-Objective-C_JavaScript*_Shell*_Java-C,FFI_IMI,"['.java', '.c', '.mm', '.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
12662085,"['javascript', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
31057802,"['javascript', 'html', 'css']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
29702213,"['typescript', 'objective-c', 'javascript', 'ruby', 'java', 'shell', 'c']",JavaScript*_Shell*_Java-C,FFI_IMI,"['.java', '.c', '.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
8044474,"['ruby', 'html']",HIT*,HIT,['*']
67245539,"['objective-c', 'javascript', 'css', 'html', 'ruby']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
695611,"['python', 'html']",HIT*,HIT,['*']
58418306,"['c++', 'typescript', 'python', 'shell', 'go']",C++-Objective-C_C-Go_Python*_Shell*,FFI_IMI,"['.mm', '.go', '.py', '.sh', '.bsh', '.zsh']"
1094430,"['python', 'html', 'javascript', 'css']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
14037931,"['javascript', 'css']",JavaScript*,IMI,"['.ts', '.js', '.html']"
59155443,"['python', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
24677392,"['c++', 'typescript', 'shell', 'c', 'python', 'html', 'javascript', 'ruby', 'css']",C-C++_JavaScript*_Shell*,FFI_IMI,"['.c', '.cpp', '.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
46494844,"['javascript', 'php']",JavaScript*,IMI,"['.ts', '.js', '.html']"
13044600,"['php', 'javascript', 'html', 'css', 'shell']",JS-CSS-HTML*_Shell*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
50182994,"['html', 'go', 'javascript', 'shell']",JS-CSS-HTML*_JavaScript*_Shell*,IMI_EBD,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.html', '.js', '.css']"
74809720,"['html', 'javascript', 'css', 'c++', 'php', 'c']",JS-CSS-HTML*_C-C++_JavaScript*,FFI_IMI_EBD,"['.c', '.cpp', '.ts', '.js', '.html', '.html', '.js', '.css']"
6648028,"['python', 'shell', 'c', 'c++']",Shell*_Python*_C-C++_C-Python,FFI_IMI,"['.c', '.cpp', '.c', '.py', '.sh', '.bsh', '.zsh', '.py']"
23156260,"['php', 'javascript', 'shell', 'css']",JS-CSS-HTML*_Shell*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
77181222,"['javascript', 'css']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
7433211,"['python', 'css', 'html', 'shell']",JS-CSS-HTML*_Shell*,IMI_EBD,"['.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
51848311,"['javascript', 'python', 'css', 'shell', 'html']",JS-CSS-HTML*_Shell*,IMI_EBD,"['.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
104247788,"['javascript', 'css', 'html']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
135989792,"['javascript', 'html', 'shell']",JavaScript*_Shell*,IMI,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
47476,"['python', 'shell']",C-Python,FFI,"['.c', '.py']"
61008232,"['python', 'c++', 'shell', 'c']",Shell*_C-C++_C-Python,FFI_IMI,"['.c', '.cpp', '.c', '.py', '.sh', '.bsh', '.zsh']"
138776049,"['ruby', 'c++', 'shell', 'javascript', 'css', 'c', 'html', 'python']",C-C++_Shell*_Ruby*,FFI_IMI,"['.c', '.cpp', '.sh', '.bsh', '.zsh', '.rb']"
17960746,"['java', 'c', 'html', 'shell', 'javascript']",Java*_Shell*_Java-C,FFI_IMI,"['.java', '.c', '.sh', '.bsh', '.zsh', '.java']"
1864194,"['python', 'javascript', 'html', 'css', 'shell']",Shell*_Python*_JavaScript*,IMI,"['.py', '.ts', '.js', '.html', '.sh', '.bsh', '.zsh']"
14279525,"['shell', 'ruby']",Shell*_Ruby*,IMI,"['.rb', '.sh', '.bsh', '.zsh']"
18383364,"['c', 'python', 'shell', 'c++', 'javascript', 'ruby']",C-C++_Python*_Java-C_Shell*_C-Python,FFI_IMI,"['.c', '.cpp', '.java', '.c', '.c', '.py', '.sh', '.bsh', '.zsh', '.py']"
42341942,"['javascript', 'css', 'shell', 'html']",JS-CSS-HTML*_Shell*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
7297351,"['html', 'css', 'python', 'shell']",JS-CSS-HTML*_Shell*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
69813387,"['ruby', 'shell']",HIT*,HIT,['*']
29375063,"['typescript', 'javascript', 'shell']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
39787202,"['c++', 'c']",C-C++,FFI,"['.c', '.cpp']"
3625126,"['html', 'css']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
51556828,"['go', 'shell']",C-Go_Ruby-Go,FFI,"['.go', '.go']"
12260386,"['javascript', 'html']",JavaScript*,IMI,"['.ts', '.js', '.html']"
3192821,"['php', 'javascript', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
14748123,"['python', 'c']",C-Python,FFI,"['.c', '.py']"
11469732,"['javascript', 'html']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
19245530,"['typescript', 'javascript', 'shell', 'html', 'css']",JS-CSS-HTML*_Shell*,IMI_EBD,"['.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
37989511,"['javascript', 'html']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
65638810,"['c', 'c++', 'java', 'php', 'shell', 'objective-c']",C++-Objective-C_C-C++_Shell*_Java-C,FFI_IMI,"['.c', '.cpp', '.mm', '.java', '.c', '.sh', '.bsh', '.zsh']"
30091667,"['go', 'ruby', 'shell']",C-Go_Ruby-Go,FFI,"['.go', '.go']"
104254445,"['java', 'c', 'c++', 'shell']",Java*_C-C++_Shell*_Java-C,FFI_IMI,"['.c', '.cpp', '.java', '.c', '.java', '.sh', '.bsh', '.zsh']"
4180355,"['html', 'javascript', 'css']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
2237981,"['javascript', 'css', 'html', 'shell']",JS-CSS-HTML*_Shell*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
791299,"['shell', 'html', 'c', 'objective-c', 'javascript', 'ruby', 'css']",C++-Objective-C_JavaScript*_Shell*,FFI_IMI,"['.mm', '.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
4923301,"['c++', 'python', 'shell', 'ruby']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
1202362,"['html', 'python', 'shell']",Python*_JavaScript*_Shell*,IMI,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.py']"
40622268,"['javascript', 'html', 'css']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
100145739,"['java', 'shell']",C-Python_Java-C,FFI,"['.java', '.c', '.c', '.py']"
4988795,"['c', 'shell', 'python']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
3898922,"['ruby', 'javascript', 'html', 'shell', 'css', 'php']",Shell*_JavaScript*_Ruby*,IMI,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '.rb']"
97698189,"['javascript', 'css', 'html', 'shell']",JS-CSS-HTML*_Shell*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
23891194,"['shell', 'python', 'ruby']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
111553664,"['javascript', 'html', 'css']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
22613546,"['ruby', 'objective-c', 'shell']",HIT*,HIT,['*']
5132476,"['javascript', 'html']",JavaScript*,IMI,"['.ts', '.js', '.html']"
48885353,"['ruby', 'objective-c']",HIT*,HIT,['*']
8083731,"['java', 'html', 'javascript', 'css']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
409101,"['python', 'html']",HIT*,HIT,['*']
81127405,"['javascript', 'typescript']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
8935948,"['python', 'c', 'shell']",Shell*_Python*_C-Python,FFI_IMI,"['.c', '.py', '.sh', '.bsh', '.zsh', '.py']"
63014033,"['javascript', 'html', 'css', 'shell']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
105566333,"['c++', 'java', 'shell', 'python', 'c']",C-C++_Shell*_Java-C,FFI_IMI,"['.c', '.cpp', '.java', '.c', '.sh', '.bsh', '.zsh']"
2019791,"['java', 'shell', 'html', 'css', 'ruby']",Java*_Shell*_Java-C,FFI_IMI,"['.java', '.c', '.java', '.sh', '.bsh', '.zsh']"
59213200,"['c', 'shell', 'python', 'php', 'c++', 'html']",C-C++_Shell*_Java-C,FFI_IMI,"['.c', '.cpp', '.java', '.c', '.sh', '.bsh', '.zsh']"
85968492,"['typescript', 'html', 'javascript']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
19025014,"['javascript', 'css', 'html', 'ruby', 'python', 'shell']",JS-CSS-HTML*_JavaScript*_Shell*,IMI_EBD,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.html', '.js', '.css']"
2309696,"['c++', 'c', 'shell', 'javascript', 'python']",C-C++_Shell*,FFI_IMI,"['.c', '.cpp', '.sh', '.bsh', '.zsh']"
22529973,"['python', 'shell']",C-Python,FFI,"['.c', '.py']"
63882194,"['html', 'python', 'ruby', 'shell', 'javascript', 'go', 'css']",Shell*_Python*_JavaScript*,IMI,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '.py']"
10997446,"['javascript', 'python', 'css', 'shell', 'html']",Python*_JavaScript*_Shell*,IMI,"['.sh', '.bsh', '.zsh', '.py', '.ts', '.js', '.html']"
52266845,"['javascript', 'css', 'html']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
12019742,"['java', 'objective-c', 'javascript']",JavaScript*_Java-C,FFI_IMI,"['.java', '.c', '.ts', '.js', '.html']"
9306568,"['java', 'ruby', 'html', 'shell', 'python', 'css']",Java*_Shell*_Java-C_Ruby*,FFI_IMI,"['.java', '.c', '.sh', '.bsh', '.zsh', '.java', '.rb']"
654608,"['python', 'shell']",C-Python,FFI,"['.c', '.py']"
131726361,"['javascript', 'typescript', 'php', 'python', 'java', 'html', 'c++', 'go', 'ruby']",JS-CSS-HTML*_JavaScript*_Go*,IMI_EBD,"['.go', '.ts', '.js', '.html', '.html', '.js', '.css']"
36350782,"['shell', 'c', 'html', 'javascript', 'css', 'python']",Python*_JavaScript*_Shell*,IMI,"['.py', '.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
13765233,"['typescript', 'javascript', 'html']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
13765233,"['typescript', 'javascript', 'html']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
1748446,"['ruby', 'html', 'css', 'javascript']",JS-CSS-HTML*_Ruby*,IMI_EBD,"['.rb', '.html', '.js', '.css']"
4387547,"['python', 'css', 'shell']",Shell*_Python*,IMI,"['.py', '.sh', '.bsh', '.zsh']"
10045028,"['python', 'javascript', 'shell', 'html', 'css']",Python*_Shell*_JavaScript*,IMI,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.py']"
73098043,"['go', 'c', 'shell']",Ruby-Go_C-Go,FFI,"['.go', '.go']"
27534934,"['python', 'shell', 'javascript', 'go']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
26399764,"['shell', 'python']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
26076338,"['objective-c', 'ruby']",HIT*,HIT,['*']
85591067,"['c++', 'shell', 'python', 'css']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
228094,"['objective-c', 'java', 'javascript', 'c++', 'c', 'shell', 'typescript', 'html', 'ruby']",Java*_C++-JavaScript_C++-Objective-C_C-C++_Shell*_Java-C_JavaScript*_Java-JavaScript,FFI_IMI,"['.c', '.cpp', '.java', '.c', '.java', '.cpp', '.cc', '.mm', '.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.java']"
84507013,"['javascript', 'css', 'html', 'shell']",JS-CSS-HTML*_Shell*_JavaScript*,IMI_EBD,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.html', '.js', '.css']"
1938370,"['javascript', 'html', 'css', 'shell']",JS-CSS-HTML*_JavaScript*_Shell*,IMI_EBD,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
18055618,"['go', 'shell', 'javascript', 'ruby', 'python']",Shell*_Go*,IMI,"['.sh', '.bsh', '.zsh', '.go']"
41629359,"['python', 'javascript', 'html', 'css', 'shell']",Shell*_JavaScript*_Python*,IMI,"['.py', '.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
19239509,"['javascript', 'shell', 'html']",JavaScript*_Shell*,IMI,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh']"
27631673,"['typescript', 'javascript', 'html', 'css', 'shell', 'java']",JS-CSS-HTML*_JavaScript*_Shell*,IMI_EBD,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
104629023,"['python', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
4994785,"['c', 'python', 'c++', 'objective-c', 'shell']",Java-C_C-C++_Shell*_Python*,FFI_IMI,"['.c', '.cpp', '.java', '.c', '.sh', '.bsh', '.zsh', '.py']"
90904321,"['typescript', 'html', 'javascript', 'shell']",JS-CSS-HTML*_Shell*,IMI_EBD,"['.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
39760454,"['c', 'html', 'java', 'shell', 'c++', 'css', 'javascript']",C-C++_Shell*,FFI_IMI,"['.c', '.cpp', '.sh', '.bsh', '.zsh']"
875626,"['python', 'javascript', 'html', 'css', 'shell']",JS-CSS-HTML*_Shell*,IMI_EBD,"['.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
1406596,"['javascript', 'css', 'typescript', 'shell', 'html']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
27495291,"['html', 'javascript', 'ruby', 'java', 'objective-c', 'css', 'shell']",JS-CSS-HTML*_Shell*_JavaScript*,IMI_EBD,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.html', '.js', '.css']"
92817155,"['javascript', 'html']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
31720673,"['java', 'html', 'ruby']",Java-C,FFI,"['.java', '.c']"
121024702,"['go', 'python', 'shell', 'javascript']",Shell*_JavaScript*_Go*,IMI,"['.sh', '.bsh', '.zsh', '.go', '.ts', '.js', '.html']"
105281531,"['c++', 'python', 'c', 'shell']",C-C++_Shell*,FFI_IMI,"['.c', '.cpp', '.sh', '.bsh', '.zsh']"
6155413,"['python', 'shell']",HIT*,HIT,['*']
18190835,"['objective-c', 'ruby']",HIT*,HIT,['*']
2341146,"['c', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
1439738,"['c++', 'python', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
81634683,"['c++', 'python', 'c', 'shell']",C-C++_Shell*,FFI_IMI,"['.c', '.cpp', '.sh', '.bsh', '.zsh']"
847957,"['python', 'shell']",Shell*_Python*,IMI,"['.sh', '.bsh', '.zsh', '.py']"
15745219,"['java', 'python']",HIT*,HIT,['*']
984742,"['python', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
118768875,"['c++', 'c', 'html', 'javascript', 'python', 'css', 'shell']",C-C++_Shell*_JavaScript*,FFI_IMI,"['.c', '.cpp', '.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
7243421,"['java', 'shell', 'javascript']",HIT*,HIT,['*']
14895592,"['python', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
52522046,"['typescript', 'html', 'javascript', 'css', 'python']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
235303,"['c++', 'c', 'shell', 'css', 'javascript']",C-C++_Shell*_JavaScript*,FFI_IMI,"['.c', '.cpp', '.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
52320967,"['java', 'shell', 'html', 'javascript']",JavaScript*_Java*_Shell*,IMI,"['.ts', '.js', '.html', '.java', '.sh', '.bsh', '.zsh']"
9489902,"['javascript', 'html', 'ruby', 'shell']",JS-CSS-HTML*_Shell*_JavaScript*,IMI_EBD,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.html', '.js', '.css']"
79683936,"['python', 'shell']",Shell*_Python*,IMI,"['.py', '.sh', '.bsh', '.zsh']"
184604,"['java', 'shell']",Shell*_Java*,IMI,"['.sh', '.bsh', '.zsh', '.java']"
1957456,"['php', 'javascript', 'css', 'shell', 'html', 'python', 'c++']",PHP*_Shell*_JavaScript*,IMI,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.php']"
34197461,"['typescript', 'javascript']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
67768325,"['c++', 'javascript', 'python']",HIT*,HIT,['*']
34182773,"['shell', 'python']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
4989235,"['javascript', 'css', 'html', 'shell']",JS-CSS-HTML*_JavaScript*_Shell*,IMI_EBD,"['.ts', '.js', '.html', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
23322663,"['c++', 'c', 'python', 'html', 'shell', 'css']",JS-CSS-HTML*_C-C++_Shell*,FFI_IMI_EBD,"['.c', '.cpp', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
52319036,"['php', 'ruby', 'javascript', 'shell']",Shell*_JavaScript*,IMI,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
1309434,"['ruby', 'javascript', 'html']",JS-CSS-HTML*_Ruby*,IMI_EBD,"['.rb', '.html', '.js', '.css']"
692146,"['python', 'shell']",Shell*_Python*,IMI,"['.sh', '.bsh', '.zsh', '.py']"
25231002,"['javascript', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
2536587,"['javascript', 'html', 'css', 'typescript']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
37743436,"['go', 'python', 'shell']",C-Go_Java-C_Ruby-Go,FFI,"['.go', '.go', '.java', '.c']"
51193526,"['go', 'c', 'java', 'shell', 'python']",Go*_Shell*_Ruby-Go_Java-C_C-Go,FFI_IMI,"['.go', '.go', '.java', '.c', '.sh', '.bsh', '.zsh', '.go']"
764708,"['java', 'html', 'shell', 'css', 'javascript']",Java-C_Shell*_Java*,FFI_IMI,"['.java', '.c', '.sh', '.bsh', '.zsh', '.java']"
80249302,"['php', 'javascript', 'html', 'css', 'shell']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
10553586,"['java', 'shell', 'ruby']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
23502577,"['java', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
37440338,"['c++', 'python', 'c']",C-C++,FFI,"['.c', '.cpp']"
29178282,"['java', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
1873881,"['java', 'ruby', 'javascript', 'shell', 'python']",Java-C_Ruby*_JavaScript*_Java*,FFI_IMI,"['.java', '.c', '.ts', '.js', '.html', '.rb', '.java']"
1596580,"['c++', 'c', 'shell', 'html', 'css']",Java-C_C-C++_Shell*,FFI_IMI,"['.c', '.cpp', '.java', '.c', '.sh', '.bsh', '.zsh']"
107223,"['objective-c', 'c']",HIT*,HIT,['*']
32866430,"['java', 'ruby', 'shell']",Java-C_Ruby*_Shell*_Java*,FFI_IMI,"['.java', '.c', '.sh', '.bsh', '.zsh', '.rb', '.java']"
93405144,"['javascript', 'shell', 'html', 'css']",JS-CSS-HTML*_Shell*,IMI_EBD,"['.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
103766152,"['ruby', 'shell']",HIT*,HIT,['*']
12584062,"['c++', 'shell', 'html']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
2527983,"['c', 'javascript', 'html', 'css', 'php']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
68256277,"['python', 'html', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
124678204,"['c', 'shell', 'python', 'c++']",C-C++_Shell*,FFI_IMI,"['.c', '.cpp', '.sh', '.bsh', '.zsh']"
3114742,"['javascript', 'typescript', 'html']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
27283062,"['python', 'shell']",C-Python,FFI,"['.c', '.py']"
921367,"['python', 'html', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
108337180,"['go', 'shell']",HIT*,HIT,['*']
114898943,"['html', 'python', 'go', 'c++', 'java', 'shell', 'javascript']",Java*_Go*_Shell*_Python*_JavaScript*,IMI,"['.sh', '.bsh', '.zsh', '.py', '.ts', '.js', '.html', '.go', '.java']"
51457456,"['typescript', 'javascript']",JavaScript*,IMI,"['.ts', '.js', '.html']"
49220157,"['c++', 'c', 'python', 'shell']",C-C++_Shell*,FFI_IMI,"['.c', '.cpp', '.sh', '.bsh', '.zsh']"
24375248,"['typescript', 'shell', 'javascript']",JS-CSS-HTML*_Shell*,IMI_EBD,"['.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
69691727,"['php', 'shell']",PHP*_Shell*,IMI,"['.sh', '.bsh', '.zsh', '.php']"
16185196,"['php', 'shell', 'css', 'c++']",HIT*,HIT,['*']
2751199,"['java', 'javascript', 'html', 'css', 'shell', 'python']",Java-C_Shell*_Java*_JavaScript*,FFI_IMI,"['.java', '.c', '.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.java']"
68546136,"['shell', 'python']",HIT*,HIT,['*']
3277842,"['ruby', 'shell', 'python']",Ruby*_Shell*,IMI,"['.rb', '.sh', '.bsh', '.zsh']"
39119843,"['python', 'shell']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
12363387,"['c++', 'java', 'c', 'python', 'css', 'shell', 'html', 'ruby']",JS-CSS-HTML*_C-C++,FFI_EBD,"['.c', '.cpp', '.html', '.js', '.css']"
44519483,"['php', 'typescript', 'javascript', 'css', 'shell', 'html']",JS-CSS-HTML*_Shell*_JavaScript*,IMI_EBD,"['.sh', '.bsh', '.zsh', '.ts', '.js', '.html', '.html', '.js', '.css']"
60561834,"['java', 'shell', 'ruby', 'python']",Java*_Ruby*_Java-JavaScript_Shell*,FFI_IMI,"['.java', '.sh', '.bsh', '.zsh', '.rb', '.java']"
849182,"['javascript', 'c', 'shell', 'c++', 'html', 'python']",C-C++_Shell*_JavaScript*_C++-JavaScript,FFI_IMI,"['.c', '.cpp', '.cpp', '.cc', '.sh', '.bsh', '.zsh', '.ts', '.js', '.html']"
3058811,"['ruby', 'javascript', 'html']",JS-CSS-HTML*_JavaScript*,IMI_EBD,"['.ts', '.js', '.html', '.html', '.js', '.css']"
50094455,"['java', 'c++', 'c', 'shell']",Java-C_C-C++_Shell*,FFI_IMI,"['.c', '.cpp', '.java', '.c', '.sh', '.bsh', '.zsh']"
412126,"['ruby', 'html']",HIT*,HIT,['*']
10906757,"['javascript', 'html']",JavaScript*,IMI,"['.ts', '.js', '.html']"
71487396,"['go', 'shell']",Shell*_Go*,IMI,"['.sh', '.bsh', '.zsh', '.go']"
31326998,"['objective-c', 'shell', 'ruby', 'c']",Shell*,IMI,"['.sh', '.bsh', '.zsh']"
11426474,"['ruby', 'html', 'css', 'shell']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
1219074,"['javascript', 'css', 'html']",JS-CSS-HTML*,EBD,"['.html', '.js', '.css']"
104032019,"['go', 'shell', 'python']",Shell*_Python*,IMI,"['.py', '.sh', '.bsh', '.zsh']"
38812664,"['go', 'shell', 'html']",Shell*_Go*,IMI,"['.go', '.sh', '.bsh', '.zsh']"
40620758,"['c++', 'javascript', 'shell', 'css', 'c']",JS-CSS-HTML*_C-C++_Shell*,FFI_IMI_EBD,"['.c', '.cpp', '.sh', '.bsh', '.zsh', '.html', '.js', '.css']"
12559641,"['java', 'c++', 'go', 'shell', 'c']",C-C++_Shell*,FFI_IMI,"['.c', '.cpp', '.sh', '.bsh', '.zsh']"
